_id,l_id,r_id
1741,182,12194
1742,223,12194
1743,227,12194
1744,755,12194
1745,780,12194
1746,958,12194
1747,1000,12194
1748,1073,12194
1749,1164,12194
1750,1241,12194
1751,1272,12194
1752,1497,12194
1753,1926,12194
1754,2040,12194
1755,2046,12194
1756,2116,12194
1757,2145,12194
1758,2463,12194
1759,2516,12194
1760,188,40183
1761,224,40183
1762,337,40183
1763,367,40183
1764,394,40183
1765,407,40183
1766,454,40183
1767,494,40183
1768,602,40183
1769,636,40183
1770,817,40183
1771,935,40183
1772,941,40183
1773,1419,40183
1774,1459,40183
1775,1615,40183
1776,1823,40183
1777,1912,40183
1778,2373,40183
1779,2564,40183
1780,121,10413
1781,139,10413
1782,238,10413
1783,555,10413
1784,622,10413
1785,673,10413
1786,777,10413
1787,933,10413
1788,943,10413
1789,1218,10413
1790,1264,10413
1791,1478,10413
1792,1652,10413
1793,2098,10413
1794,2262,10413
1795,2269,10413
1796,2272,10413
1797,2302,10413
1798,2331,10413
1799,2365,10413
1800,585,61595
1801,1106,61595
1802,1117,61595
1803,1327,61595
1804,1414,61595
1805,1487,61595
1806,1641,61595
1807,1779,61595
1808,1782,61595
1809,1786,61595
1810,1788,61595
1811,1789,61595
1812,1790,61595
1813,1792,61595
1814,1793,61595
1815,1809,61595
1816,2024,61595
1817,2324,61595
1818,2390,61595
1819,2420,61595
1820,119,47120
1821,246,47120
1822,284,47120
1823,337,47120
1824,391,47120
1825,454,47120
1826,580,47120
1827,804,47120
1828,915,47120
1829,944,47120
1830,951,47120
1831,1150,47120
1832,1385,47120
1833,1503,47120
1834,1661,47120
1835,1797,47120
1836,1913,47120
1837,2183,47120
1838,2429,47120
1839,2596,47120
1840,73,17826
1841,93,17826
1842,220,17826
1843,332,17826
1844,337,17826
1845,512,17826
1846,608,17826
1847,641,17826
1848,751,17826
1849,932,17826
1850,1078,17826
1851,1177,17826
1852,1366,17826
1853,1414,17826
1854,1594,17826
1855,2010,17826
1856,2065,17826
1857,2107,17826
1858,2324,17826
1859,2420,17826
1860,145,24196
1861,239,24196
1862,351,24196
1863,444,24196
1864,567,24196
1865,601,24196
1866,728,24196
1867,816,24196
1868,1149,24196
1869,1418,24196
1870,1453,24196
1871,1656,24196
1872,1670,24196
1873,1734,24196
1874,1737,24196
1875,1822,24196
1876,1999,24196
1877,2177,24196
1878,2312,24196
1879,2313,24196
1880,420,55407
1881,513,55407
1882,524,55407
1883,534,55407
1884,646,55407
1885,650,55407
1886,664,55407
1887,676,55407
1888,684,55407
1889,718,55407
1890,723,55407
1891,1452,55407
1892,1982,55407
1893,2026,55407
1894,2041,55407
1895,2060,55407
1896,2066,55407
1897,2093,55407
1898,2269,55407
1899,2370,55407
1900,192,44061
1901,309,44061
1902,375,44061
1903,530,44061
1904,556,44061
1905,810,44061
1906,948,44061
1907,1000,44061
1908,1415,44061
1909,1488,44061
1910,1624,44061
1911,1751,44061
1912,2043,44061
1913,2065,44061
1914,2119,44061
1915,2189,44061
1916,2293,44061
1917,2321,44061
1918,2378,44061
1919,2393,44061
1920,17,24634
1921,45,24634
1922,182,24634
1923,562,24634
1924,749,24634
1925,1119,24634
1926,1126,24634
1927,1159,24634
1928,1227,24634
1929,1324,24634
1930,1466,24634
1931,1660,24634
1932,1676,24634
1933,1754,24634
1934,1815,24634
1935,2112,24634
1936,2128,24634
1937,2130,24634
1938,2359,24634
1939,2396,24634
1940,71,43472
1941,284,43472
1942,454,43472
1943,512,43472
1944,641,43472
1945,794,43472
1946,804,43472
1947,1074,43472
1948,1243,43472
1949,1286,43472
1950,1434,43472
1951,1445,43472
1952,1575,43472
1953,1590,43472
1954,1597,43472
1955,1747,43472
1956,2109,43472
1957,2289,43472
1958,2461,43472
1959,2615,43472
1960,119,8547
1961,145,8547
1962,247,8547
1963,265,8547
1964,284,8547
1965,454,8547
1966,512,8547
1967,737,8547
1968,804,8547
1969,856,8547
1970,907,8547
1971,1124,8547
1972,1243,8547
1973,1424,8547
1974,1521,8547
1975,1546,8547
1976,1604,8547
1977,1816,8547
1978,2130,8547
1979,2201,8547
1980,64,57157
1981,104,57157
1982,159,57157
1983,380,57157
1984,515,57157
1985,527,57157
1986,670,57157
1987,942,57157
1988,950,57157
1989,1281,57157
1990,1321,57157
1991,1332,57157
1992,1366,57157
1993,1683,57157
1994,1766,57157
1995,1810,57157
1996,1821,57157
1997,1874,57157
1998,2192,57157
1999,2552,57157
2000,44,2811
2001,74,2811
2002,158,2811
2003,172,2811
2004,188,2811
2005,198,2811
2006,272,2811
2007,327,2811
2008,450,2811
2009,739,2811
2010,898,2811
2011,1005,2811
2012,1288,2811
2013,1388,2811
2014,1765,2811
2015,1805,2811
2016,2082,2811
2017,2142,2811
2018,2192,2811
2019,2256,2811
2020,10,59315
2021,317,59315
2022,336,59315
2023,338,59315
2024,485,59315
2025,551,59315
2026,575,59315
2027,646,59315
2028,664,59315
2029,1150,59315
2030,1159,59315
2031,1167,59315
2032,1215,59315
2033,1225,59315
2034,1233,59315
2035,1236,59315
2036,1761,59315
2037,1834,59315
2038,1919,59315
2039,2164,59315
2040,124,46371
2041,309,46371
2042,512,46371
2043,575,46371
2044,602,46371
2045,740,46371
2046,748,46371
2047,780,46371
2048,804,46371
2049,835,46371
2050,993,46371
2051,1031,46371
2052,1071,46371
2053,1188,46371
2054,1411,46371
2055,1658,46371
2056,1734,46371
2057,1750,46371
2058,2016,46371
2059,2342,46371
2060,135,1913
2061,223,1913
2062,273,1913
2063,438,1913
2064,628,1913
2065,762,1913
2066,1076,1913
2067,1237,1913
2068,1281,1913
2069,1321,1913
2070,1325,1913
2071,1332,1913
2072,1366,1913
2073,1686,1913
2074,1795,1913
2075,1826,1913
2076,2182,1913
2077,2220,1913
2078,2435,1913
2079,2586,1913
2080,41,45307
2081,139,45307
2082,209,45307
2083,233,45307
2084,284,45307
2085,296,45307
2086,454,45307
2087,670,45307
2088,718,45307
2089,737,45307
2090,803,45307
2091,804,45307
2092,985,45307
2093,1148,45307
2094,1208,45307
2095,1284,45307
2096,1386,45307
2097,1590,45307
2098,1805,45307
2099,2010,45307
2100,291,7503
2101,338,7503
2102,512,7503
2103,559,7503
2104,597,7503
2105,642,7503
2106,981,7503
2107,1070,7503
2108,1294,7503
2109,1734,7503
2110,1750,7503
2111,1756,7503
2112,1769,7503
2113,2116,7503
2114,2212,7503
2115,2321,7503
2116,2503,7503
2117,2507,7503
2118,2552,7503
2119,2576,7503
2120,122,25421
2121,208,25421
2122,310,25421
2123,348,25421
2124,626,25421
2125,718,25421
2126,835,25421
2127,1001,25421
2128,1184,25421
2129,1281,25421
2130,1282,25421
2131,1331,25421
2132,1614,25421
2133,1693,25421
2134,1870,25421
2135,2013,25421
2136,2074,25421
2137,2118,25421
2138,2471,25421
2139,2543,25421
2140,106,61675
2141,139,61675
2142,181,61675
2143,208,61675
2144,432,61675
2145,646,61675
2146,863,61675
2147,1301,61675
2148,1324,61675
2149,1452,61675
2150,1466,61675
2151,1543,61675
2152,1655,61675
2153,1673,61675
2154,1839,61675
2155,1846,61675
2156,1857,61675
2157,2157,61675
2158,2431,61675
2159,2605,61675
2160,290,5469
2161,327,5469
2162,334,5469
2163,620,5469
2164,667,5469
2165,923,5469
2166,969,5469
2167,1260,5469
2168,1378,5469
2169,1584,5469
2170,1617,5469
2171,1687,5469
2172,1834,5469
2173,1865,5469
2174,1876,5469
2175,2096,5469
2176,2109,5469
2177,2382,5469
2178,2383,5469
2179,2405,5469
2180,150,44150
2181,177,44150
2182,331,44150
2183,646,44150
2184,681,44150
2185,1093,44150
2186,1111,44150
2187,1165,44150
2188,1285,44150
2189,1381,44150
2190,1452,44150
2191,1564,44150
2192,1574,44150
2193,1759,44150
2194,1780,44150
2195,2240,44150
2196,2282,44150
2197,2339,44150
2198,2404,44150
2199,2536,44150
2200,122,38374
2201,198,38374
2202,264,38374
2203,277,38374
2204,387,38374
2205,394,38374
2206,792,38374
2207,897,38374
2208,957,38374
2209,1136,38374
2210,1140,38374
2211,1163,38374
2212,1177,38374
2213,1281,38374
2214,1573,38374
2215,1673,38374
2216,1751,38374
2217,1874,38374
2218,2149,38374
2219,2277,38374
2220,66,935
2221,138,935
2222,535,935
2223,558,935
2224,604,935
2225,651,935
2226,803,935
2227,818,935
2228,929,935
2229,972,935
2230,1099,935
2231,1225,935
2232,1509,935
2233,1620,935
2234,1629,935
2235,1637,935
2236,1682,935
2237,1881,935
2238,2002,935
2239,2171,935
2240,220,52453
2241,239,52453
2242,541,52453
2243,612,52453
2244,882,52453
2245,993,52453
2246,1049,52453
2247,1113,52453
2248,1126,52453
2249,1140,52453
2250,1302,52453
2251,1615,52453
2252,1863,52453
2253,1966,52453
2254,1999,52453
2255,2032,52453
2256,2082,52453
2257,2221,52453
2258,2371,52453
2259,2602,52453
2260,36,52721
2261,259,52721
2262,512,52721
2263,982,52721
2264,994,52721
2265,1015,52721
2266,1036,52721
2267,1041,52721
2268,1042,52721
2269,1044,52721
2270,1096,52721
2271,1121,52721
2272,1177,52721
2273,1559,52721
2274,1655,52721
2275,1916,52721
2276,2027,52721
2277,2140,52721
2278,2213,52721
2279,2410,52721
2280,41,19592
2281,116,19592
2282,157,19592
2283,188,19592
2284,532,19592
2285,550,19592
2286,803,19592
2287,1290,19592
2288,1596,19592
2289,1735,19592
2290,1777,19592
2291,1818,19592
2292,1915,19592
2293,1953,19592
2294,2144,19592
2295,2152,19592
2296,2411,19592
2297,2442,19592
2298,2474,19592
2299,2496,19592
2300,0,22194
2301,20,22194
2302,32,22194
2303,85,22194
2304,180,22194
2305,302,22194
2306,634,22194
2307,678,22194
2308,884,22194
2309,970,22194
2310,1159,22194
2311,1222,22194
2312,1336,22194
2313,1455,22194
2314,1658,22194
2315,1764,22194
2316,1911,22194
2317,1956,22194
2318,2282,22194
2319,2602,22194
2320,1,10963
2321,48,10963
2322,491,10963
2323,660,10963
2324,732,10963
2325,770,10963
2326,772,10963
2327,942,10963
2328,976,10963
2329,1079,10963
2330,1119,10963
2331,1133,10963
2332,1138,10963
2333,1262,10963
2334,1397,10963
2335,1422,10963
2336,1505,10963
2337,1602,10963
2338,1753,10963
2339,2038,10963
2340,13,57767
2341,187,57767
2342,714,57767
2343,857,57767
2344,974,57767
2345,977,57767
2346,1735,57767
2347,1750,57767
2348,1773,57767
2349,1775,57767
2350,1786,57767
2351,1820,57767
2352,1822,57767
2353,1824,57767
2354,1856,57767
2355,1868,57767
2356,2304,57767
2357,2340,57767
2358,2430,57767
2359,2488,57767
2360,85,59655
2361,134,59655
2362,464,59655
2363,635,59655
2364,828,59655
2365,906,59655
2366,1022,59655
2367,1044,59655
2368,1127,59655
2369,1329,59655
2370,1613,59655
2371,1682,59655
2372,1716,59655
2373,1770,59655
2374,2077,59655
2375,2232,59655
2376,2235,59655
2377,2259,59655
2378,2313,59655
2379,2447,59655
2380,74,57330
2381,177,57330
2382,444,57330
2383,492,57330
2384,560,57330
2385,960,57330
2386,1026,57330
2387,1059,57330
2388,1076,57330
2389,1078,57330
2390,1124,57330
2391,1321,57330
2392,1332,57330
2393,1455,57330
2394,1523,57330
2395,1565,57330
2396,1644,57330
2397,2117,57330
2398,2334,57330
2399,2504,57330
2400,84,59865
2401,119,59865
2402,149,59865
2403,454,59865
2404,567,59865
2405,794,59865
2406,804,59865
2407,916,59865
2408,954,59865
2409,1011,59865
2410,1430,59865
2411,1497,59865
2412,1646,59865
2413,1956,59865
2414,2023,59865
2415,2244,59865
2416,2261,59865
2417,2277,59865
2418,2325,59865
2419,2602,59865
2420,44,6133
2421,61,6133
2422,435,6133
2423,660,6133
2424,796,6133
2425,884,6133
2426,1099,6133
2427,1163,6133
2428,1327,6133
2429,1587,6133
2430,1838,6133
2431,1857,6133
2432,2065,6133
2433,2112,6133
2434,2272,6133
2435,2307,6133
2436,2375,6133
2437,2381,6133
2438,2383,6133
2439,2597,6133
2440,199,16310
2441,312,16310
2442,418,16310
2443,616,16310
2444,1034,16310
2445,1101,16310
2446,1385,16310
2447,1445,16310
2448,1573,16310
2449,1703,16310
2450,1722,16310
2451,1757,16310
2452,1810,16310
2453,1863,16310
2454,2022,16310
2455,2263,16310
2456,2272,16310
2457,2305,16310
2458,2351,16310
2459,2404,16310
2460,182,16783
2461,188,16783
2462,233,16783
2463,278,16783
2464,289,16783
2465,338,16783
2466,408,16783
2467,526,16783
2468,559,16783
2469,738,16783
2470,785,16783
2471,994,16783
2472,1177,16783
2473,1282,16783
2474,1335,16783
2475,1697,16783
2476,1901,16783
2477,2114,16783
2478,2428,16783
2479,2442,16783
2480,28,8126
2481,199,8126
2482,207,8126
2483,392,8126
2484,397,8126
2485,669,8126
2486,1231,8126
2487,1299,8126
2488,1406,8126
2489,1563,8126
2490,1573,8126
2491,1872,8126
2492,1903,8126
2493,1909,8126
2494,2185,8126
2495,2202,8126
2496,2285,8126
2497,2293,8126
2498,2337,8126
2499,2383,8126
2500,4,31201
2501,41,31201
2502,162,31201
2503,168,31201
2504,337,31201
2505,355,31201
2506,562,31201
2507,828,31201
2508,914,31201
2509,929,31201
2510,1299,31201
2511,1385,31201
2512,1763,31201
2513,1826,31201
2514,1859,31201
2515,1896,31201
2516,1999,31201
2517,2182,31201
2518,2419,31201
2519,2592,31201
2520,296,42125
2521,387,42125
2522,407,42125
2523,449,42125
2524,478,42125
2525,790,42125
2526,794,42125
2527,940,42125
2528,1113,42125
2529,1239,42125
2530,1351,42125
2531,1437,42125
2532,1452,42125
2533,2030,42125
2534,2039,42125
2535,2060,42125
2536,2073,42125
2537,2105,42125
2538,2353,42125
2539,2495,42125
2540,44,63951
2541,227,63951
2542,329,63951
2543,454,63951
2544,467,63951
2545,512,63951
2546,619,63951
2547,670,63951
2548,804,63951
2549,807,63951
2550,907,63951
2551,1055,63951
2552,1273,63951
2553,1309,63951
2554,1673,63951
2555,1809,63951
2556,1840,63951
2557,1846,63951
2558,1869,63951
2559,1885,63951
2560,4,19717
2561,146,19717
2562,311,19717
2563,526,19717
2564,610,19717
2565,649,19717
2566,815,19717
2567,1086,19717
2568,1101,19717
2569,1160,19717
2570,1203,19717
2571,1465,19717
2572,1467,19717
2573,1536,19717
2574,1544,19717
2575,1803,19717
2576,1987,19717
2577,2270,19717
2578,2304,19717
2579,2526,19717
2580,32,10912
2581,223,10912
2582,365,10912
2583,432,10912
2584,441,10912
2585,444,10912
2586,493,10912
2587,514,10912
2588,527,10912
2589,687,10912
2590,816,10912
2591,1111,10912
2592,1133,10912
2593,1243,10912
2594,1281,10912
2595,1519,10912
2596,1523,10912
2597,1575,10912
2598,2023,10912
2599,2171,10912
2600,99,9563
2601,336,9563
2602,367,9563
2603,804,9563
2604,870,9563
2605,954,9563
2606,1175,9563
2607,1305,9563
2608,1447,9563
2609,1472,9563
2610,1590,9563
2611,1670,9563
2612,1696,9563
2613,1704,9563
2614,1745,9563
2615,1916,9563
2616,1991,9563
2617,2167,9563
2618,2176,9563
2619,2277,9563
2620,27,1074
2621,156,1074
2622,198,1074
2623,239,1074
2624,368,1074
2625,386,1074
2626,394,1074
2627,644,1074
2628,794,1074
2629,820,1074
2630,1112,1074
2631,1418,1074
2632,2271,1074
2633,2277,1074
2634,2285,1074
2635,2306,1074
2636,2312,1074
2637,2313,1074
2638,2371,1074
2639,2528,1074
2640,165,58723
2641,216,58723
2642,464,58723
2643,555,58723
2644,902,58723
2645,995,58723
2646,1151,58723
2647,1469,58723
2648,2172,58723
2649,2196,58723
2650,2252,58723
2651,2253,58723
2652,2263,58723
2653,2271,58723
2654,2293,58723
2655,2309,58723
2656,2318,58723
2657,2326,58723
2658,2334,58723
2659,2526,58723
2660,9,49645
2661,174,49645
2662,207,49645
2663,399,49645
2664,570,49645
2665,575,49645
2666,1016,49645
2667,1113,49645
2668,1133,49645
2669,1185,49645
2670,1259,49645
2671,1369,49645
2672,1428,49645
2673,1567,49645
2674,1596,49645
2675,1605,49645
2676,2023,49645
2677,2093,49645
2678,2464,49645
2679,2585,49645
2680,38,39950
2681,70,39950
2682,140,39950
2683,181,39950
2684,328,39950
2685,337,39950
2686,403,39950
2687,421,39950
2688,947,39950
2689,960,39950
2690,1076,39950
2691,1206,39950
2692,1296,39950
2693,1681,39950
2694,1735,39950
2695,1826,39950
2696,1910,39950
2697,2138,39950
2698,2182,39950
2699,2406,39950
2700,172,27546
2701,400,27546
2702,438,27546
2703,564,27546
2704,619,27546
2705,824,27546
2706,831,27546
2707,1058,27546
2708,1216,27546
2709,1303,27546
2710,1590,27546
2711,1620,27546
2712,1673,27546
2713,1696,27546
2714,1833,27546
2715,1966,27546
2716,2019,27546
2717,2135,27546
2718,2140,27546
2719,2552,27546
2720,75,48171
2721,312,48171
2722,541,48171
2723,675,48171
2724,690,48171
2725,889,48171
2726,957,48171
2727,1053,48171
2728,1119,48171
2729,1212,48171
2730,1532,48171
2731,1645,48171
2732,1815,48171
2733,1818,48171
2734,1843,48171
2735,1872,48171
2736,2133,48171
2737,2144,48171
2738,2367,48171
2739,2558,48171
2740,252,6523
2741,265,6523
2742,298,6523
2743,398,6523
2744,512,6523
2745,518,6523
2746,531,6523
2747,602,6523
2748,683,6523
2749,932,6523
2750,1011,6523
2751,1076,6523
2752,1113,6523
2753,1235,6523
2754,1243,6523
2755,1652,6523
2756,1690,6523
2757,1872,6523
2758,2236,6523
2759,2507,6523
2760,41,16829
2761,87,16829
2762,284,16829
2763,299,16829
2764,342,16829
2765,454,16829
2766,512,16829
2767,804,16829
2768,980,16829
2769,993,16829
2770,1127,16829
2771,1534,16829
2772,1590,16829
2773,1627,16829
2774,1734,16829
2775,1893,16829
2776,1990,16829
2777,2082,16829
2778,2312,16829
2779,2571,16829
2780,15,17956
2781,38,17956
2782,181,17956
2783,206,17956
2784,303,17956
2785,500,17956
2786,573,17956
2787,884,17956
2788,885,17956
2789,1327,17956
2790,1389,17956
2791,1456,17956
2792,1489,17956
2793,1658,17956
2794,1758,17956
2795,2101,17956
2796,2211,17956
2797,2276,17956
2798,2482,17956
2799,2492,17956
2800,348,8199
2801,350,8199
2802,366,8199
2803,444,8199
2804,496,8199
2805,641,8199
2806,798,8199
2807,927,8199
2808,934,8199
2809,1120,8199
2810,1360,8199
2811,1688,8199
2812,1833,8199
2813,1962,8199
2814,2030,8199
2815,2163,8199
2816,2243,8199
2817,2263,8199
2818,2292,8199
2819,2304,8199
2820,537,2165
2821,989,2165
2822,1005,2165
2823,1129,2165
2824,1182,2165
2825,1292,2165
2826,1499,2165
2827,1700,2165
2828,1719,2165
2829,1734,2165
2830,2090,2165
2831,2125,2165
2832,2237,2165
2833,2244,2165
2834,2248,2165
2835,2252,2165
2836,2263,2165
2837,2309,2165
2838,2346,2165
2839,2356,2165
2840,143,28064
2841,208,28064
2842,393,28064
2843,606,28064
2844,850,28064
2845,1148,28064
2846,1281,28064
2847,1744,28064
2848,1837,28064
2849,1846,28064
2850,1851,28064
2851,1858,28064
2852,1920,28064
2853,2018,28064
2854,2082,28064
2855,2087,28064
2856,2266,28064
2857,2299,28064
2858,2304,28064
2859,2403,28064
2860,41,33118
2861,49,33118
2862,302,33118
2863,458,33118
2864,730,33118
2865,827,33118
2866,1008,33118
2867,1185,33118
2868,1230,33118
2869,1253,33118
2870,1425,33118
2871,1475,33118
2872,1671,33118
2873,1686,33118
2874,1703,33118
2875,1730,33118
2876,2305,33118
2877,2310,33118
2878,2436,33118
2879,2535,33118
2880,265,32353
2881,268,32353
2882,284,32353
2883,454,32353
2884,547,32353
2885,569,32353
2886,804,32353
2887,911,32353
2888,1087,32353
2889,1200,32353
2890,1243,32353
2891,1426,32353
2892,1617,32353
2893,1714,32353
2894,1807,32353
2895,1908,32353
2896,1925,32353
2897,2035,32353
2898,2122,32353
2899,2615,32353
2900,72,35045
2901,163,35045
2902,199,35045
2903,251,35045
2904,281,35045
2905,498,35045
2906,534,35045
2907,585,35045
2908,772,35045
2909,918,35045
2910,1120,35045
2911,1129,35045
2912,1322,35045
2913,1419,35045
2914,1685,35045
2915,1868,35045
2916,2089,35045
2917,2278,35045
2918,2328,35045
2919,2403,35045
2920,116,44081
2921,138,44081
2922,427,44081
2923,512,44081
2924,636,44081
2925,710,44081
2926,814,44081
2927,863,44081
2928,1005,44081
2929,1076,44081
2930,1123,44081
2931,1222,44081
2932,1231,44081
2933,1391,44081
2934,1489,44081
2935,2077,44081
2936,2235,44081
2937,2503,44081
2938,2532,44081
2939,2577,44081
2940,198,21941
2941,210,21941
2942,232,21941
2943,247,21941
2944,368,21941
2945,394,21941
2946,794,21941
2947,1182,21941
2948,1383,21941
2949,1590,21941
2950,1734,21941
2951,1828,21941
2952,2019,21941
2953,2109,21941
2954,2270,21941
2955,2277,21941
2956,2302,21941
2957,2472,21941
2958,2526,21941
2959,2611,21941
2960,8,18249
2961,119,18249
2962,182,18249
2963,266,18249
2964,835,18249
2965,975,18249
2966,1104,18249
2967,1150,18249
2968,1385,18249
2969,1703,18249
2970,1738,18249
2971,1810,18249
2972,1844,18249
2973,1900,18249
2974,1929,18249
2975,2144,18249
2976,2158,18249
2977,2367,18249
2978,2539,18249
2979,2541,18249
2980,67,60377
2981,89,60377
2982,132,60377
2983,274,60377
2984,508,60377
2985,740,60377
2986,771,60377
2987,877,60377
2988,1015,60377
2989,1305,60377
2990,1325,60377
2991,1728,60377
2992,1782,60377
2993,1858,60377
2994,1976,60377
2995,1998,60377
2996,2102,60377
2997,2115,60377
2998,2254,60377
2999,2522,60377
3000,300,42037
